PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points,01010101,10101010
"(13, 173)",2.0,"(0, 1)","[(13, 173), (209, 236)]",01 - B,10 - B
"(209, 236)",2.0,"(0, 3)","[(13, 173), (112, 175)]",01 - B,10 - B
"(208, 187)",2.0,"(0, 6)","[(13, 173), (178, 76)]",00 - M,11 - M
"(112, 175)",2.0,"(0, 7)","[(13, 173), (245, 16)]",01 - B,10 - B
"(161, 165)",2.0,"(1, 2)","[(209, 236), (208, 187)]",10 - B,01 - B
"(144, 150)",2.0,"(1, 7)","[(209, 236), (245, 16)]",11 - M,00 - M
"(178, 76)",2.0,"(2, 7)","[(208, 187), (245, 16)]",01 - B,10 - B
"(245, 16)",2.0,"(6, 7)","[(178, 76), (245, 16)]",01 - B,10 - B
,3.0,"(0, 1, 2)","[(13, 173), (209, 236), (208, 187)]",010 - I,101 - I
,3.0,"(0, 1, 3)","[(13, 173), (209, 236), (112, 175)]",011 - I,100 - I
,3.0,"(0, 3, 5)","[(13, 173), (112, 175), (144, 150)]",011 - I,100 - I
,3.0,"(0, 3, 6)","[(13, 173), (112, 175), (178, 76)]",010 - I,101 - I
,3.0,"(0, 6, 7)","[(13, 173), (178, 76), (245, 16)]",001 - I,110 - I
,3.0,"(1, 2, 3)","[(209, 236), (208, 187), (112, 175)]",101 - I,010 - I
,3.0,"(1, 2, 4)","[(209, 236), (208, 187), (161, 165)]",100 - I,011 - I
,3.0,"(1, 2, 7)","[(209, 236), (208, 187), (245, 16)]",101 - I,010 - I
,3.0,"(2, 6, 7)","[(208, 187), (178, 76), (245, 16)]",001 - I,110 - I
,3.0,"(5, 6, 7)","[(144, 150), (178, 76), (245, 16)]",101 - I,010 - I
,4.0,"(0, 1, 2, 3)","[(13, 173), (209, 236), (208, 187), (112, 175)]",0101 - B,1010 - B
,4.0,"(0, 1, 3, 4)","[(13, 173), (209, 236), (112, 175), (161, 165)]",0110 - B,1001 - B
,4.0,"(0, 1, 3, 5)","[(13, 173), (209, 236), (112, 175), (144, 150)]",0111 - I,1000 - I
,4.0,"(0, 3, 4, 5)","[(13, 173), (112, 175), (161, 165), (144, 150)]",0101 - B,1010 - B
,4.0,"(0, 3, 5, 6)","[(13, 173), (112, 175), (144, 150), (178, 76)]",0110 - B,1001 - B
,4.0,"(0, 3, 6, 7)","[(13, 173), (112, 175), (178, 76), (245, 16)]",0101 - B,1010 - B
,4.0,"(0, 5, 6, 7)","[(13, 173), (144, 150), (178, 76), (245, 16)]",0101 - B,1010 - B
,,,Total Balanced Sets,12,12
,,,Size of Maximum Balanced Sets,,
