PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points,01010011,10101100
"(78, 221)",2.0,"(0, 1)","[(78, 221), (254, 111)]",01 - B,10 - B
"(254, 111)",2.0,"(0, 3)","[(78, 221), (124, 169)]",01 - B,10 - B
"(171, 126)",2.0,"(0, 6)","[(78, 221), (44, 124)]",01 - B,10 - B
"(124, 169)",2.0,"(0, 7)","[(78, 221), (0, 35)]",01 - B,10 - B
"(93, 148)",2.0,"(1, 2)","[(254, 111), (171, 126)]",10 - B,01 - B
"(67, 64)",2.0,"(1, 5)","[(254, 111), (67, 64)]",10 - B,01 - B
"(44, 124)",2.0,"(1, 7)","[(254, 111), (0, 35)]",11 - M,00 - M
"(0, 35)",2.0,"(5, 7)","[(67, 64), (0, 35)]",01 - B,10 - B
,2.0,"(6, 7)","[(44, 124), (0, 35)]",11 - M,00 - M
,3.0,"(0, 1, 2)","[(78, 221), (254, 111), (171, 126)]",010 - I,101 - I
,3.0,"(0, 1, 3)","[(78, 221), (254, 111), (124, 169)]",011 - I,100 - I
,3.0,"(0, 3, 4)","[(78, 221), (124, 169), (93, 148)]",010 - I,101 - I
,3.0,"(0, 3, 6)","[(78, 221), (124, 169), (44, 124)]",011 - I,100 - I
,3.0,"(0, 4, 6)","[(78, 221), (93, 148), (44, 124)]",001 - I,110 - I
,3.0,"(0, 6, 7)","[(78, 221), (44, 124), (0, 35)]",011 - I,100 - I
,3.0,"(1, 2, 3)","[(254, 111), (171, 126), (124, 169)]",101 - I,010 - I
,3.0,"(1, 2, 5)","[(254, 111), (171, 126), (67, 64)]",100 - I,011 - I
,3.0,"(1, 5, 7)","[(254, 111), (67, 64), (0, 35)]",101 - I,010 - I
,3.0,"(5, 6, 7)","[(67, 64), (44, 124), (0, 35)]",011 - I,100 - I
,4.0,"(0, 1, 2, 3)","[(78, 221), (254, 111), (171, 126), (124, 169)]",0101 - B,1010 - B
,4.0,"(0, 1, 3, 4)","[(78, 221), (254, 111), (124, 169), (93, 148)]",0110 - B,1001 - B
,4.0,"(0, 2, 3, 4)","[(78, 221), (171, 126), (124, 169), (93, 148)]",0010 - I,1101 - I
,4.0,"(0, 3, 4, 6)","[(78, 221), (124, 169), (93, 148), (44, 124)]",0101 - B,1010 - B
,4.0,"(0, 4, 6, 7)","[(78, 221), (93, 148), (44, 124), (0, 35)]",0011 - B,1100 - B
,4.0,"(0, 5, 6, 7)","[(78, 221), (67, 64), (44, 124), (0, 35)]",0011 - B,1100 - B
,,,Total Balanced Sets,12,12
,,,Size of Maximum Balanced Sets,,
