PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points,01010101,10101010
"(163, 224)",2.0,"(0, 1)","[(163, 224), (140, 140)]",01 - B,10 - B
"(140, 140)",2.0,"(0, 5)","[(163, 224), (143, 191)]",01 - B,10 - B
"(92, 31)",2.0,"(0, 7)","[(163, 224), (110, 201)]",01 - B,10 - B
"(112, 113)",2.0,"(1, 2)","[(140, 140), (92, 31)]",10 - B,01 - B
"(126, 155)",2.0,"(2, 3)","[(92, 31), (112, 113)]",01 - B,10 - B
"(143, 191)",2.0,"(2, 6)","[(92, 31), (109, 146)]",00 - M,11 - M
"(109, 146)",2.0,"(2, 7)","[(92, 31), (110, 201)]",01 - B,10 - B
"(110, 201)",2.0,"(6, 7)","[(109, 146), (110, 201)]",01 - B,10 - B
,3.0,"(0, 1, 2)","[(163, 224), (140, 140), (92, 31)]",010 - I,101 - I
,3.0,"(0, 1, 5)","[(163, 224), (140, 140), (143, 191)]",011 - I,100 - I
,3.0,"(0, 5, 7)","[(163, 224), (143, 191), (110, 201)]",011 - I,100 - I
,3.0,"(0, 6, 7)","[(163, 224), (109, 146), (110, 201)]",001 - I,110 - I
,3.0,"(1, 2, 3)","[(140, 140), (92, 31), (112, 113)]",101 - I,010 - I
,3.0,"(2, 3, 6)","[(92, 31), (112, 113), (109, 146)]",010 - I,101 - I
,3.0,"(2, 6, 7)","[(92, 31), (109, 146), (110, 201)]",001 - I,110 - I
,3.0,"(3, 6, 7)","[(112, 113), (109, 146), (110, 201)]",101 - I,010 - I
,3.0,"(4, 6, 7)","[(126, 155), (109, 146), (110, 201)]",001 - I,110 - I
,3.0,"(5, 6, 7)","[(143, 191), (109, 146), (110, 201)]",101 - I,010 - I
,4.0,"(0, 1, 2, 3)","[(163, 224), (140, 140), (92, 31), (112, 113)]",0101 - B,1010 - B
,4.0,"(0, 1, 2, 5)","[(163, 224), (140, 140), (92, 31), (143, 191)]",0101 - B,1010 - B
,4.0,"(0, 1, 4, 5)","[(163, 224), (140, 140), (126, 155), (143, 191)]",0101 - B,1010 - B
,4.0,"(0, 1, 5, 7)","[(163, 224), (140, 140), (143, 191), (110, 201)]",0111 - I,1000 - I
,4.0,"(0, 4, 5, 7)","[(163, 224), (126, 155), (143, 191), (110, 201)]",0011 - B,1100 - B
,4.0,"(0, 5, 6, 7)","[(163, 224), (143, 191), (109, 146), (110, 201)]",0101 - B,1010 - B
,,,Total Balanced Sets,12,12
,,,Size of Maximum Balanced Sets,,
