PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points,01010101,10101010
"(142, 30)",2.0,"(0, 1)","[(142, 30), (37, 47)]",01 - B,10 - B
"(37, 47)",2.0,"(0, 6)","[(142, 30), (201, 129)]",00 - M,11 - M
"(166, 226)",2.0,"(0, 7)","[(142, 30), (218, 148)]",01 - B,10 - B
"(162, 151)",2.0,"(1, 2)","[(37, 47), (166, 226)]",10 - B,01 - B
"(187, 159)",2.0,"(2, 3)","[(166, 226), (162, 151)]",01 - B,10 - B
"(206, 146)",2.0,"(2, 4)","[(166, 226), (187, 159)]",00 - M,11 - M
"(201, 129)",2.0,"(2, 7)","[(166, 226), (218, 148)]",01 - B,10 - B
"(218, 148)",2.0,"(5, 7)","[(206, 146), (218, 148)]",11 - M,00 - M
,2.0,"(6, 7)","[(201, 129), (218, 148)]",01 - B,10 - B
,3.0,"(0, 1, 2)","[(142, 30), (37, 47), (166, 226)]",010 - I,101 - I
,3.0,"(0, 1, 3)","[(142, 30), (37, 47), (162, 151)]",011 - I,100 - I
,3.0,"(0, 1, 6)","[(142, 30), (37, 47), (201, 129)]",010 - I,101 - I
,3.0,"(0, 6, 7)","[(142, 30), (201, 129), (218, 148)]",001 - I,110 - I
,3.0,"(1, 2, 3)","[(37, 47), (166, 226), (162, 151)]",101 - I,010 - I
,3.0,"(2, 3, 4)","[(166, 226), (162, 151), (187, 159)]",010 - I,101 - I
,3.0,"(2, 4, 7)","[(166, 226), (187, 159), (218, 148)]",001 - I,110 - I
,3.0,"(2, 5, 7)","[(166, 226), (206, 146), (218, 148)]",011 - I,100 - I
,3.0,"(5, 6, 7)","[(206, 146), (201, 129), (218, 148)]",101 - I,010 - I
,4.0,"(0, 1, 2, 3)","[(142, 30), (37, 47), (166, 226), (162, 151)]",0101 - B,1010 - B
,4.0,"(0, 1, 3, 4)","[(142, 30), (37, 47), (162, 151), (187, 159)]",0110 - B,1001 - B
,4.0,"(0, 1, 3, 6)","[(142, 30), (37, 47), (162, 151), (201, 129)]",0110 - B,1001 - B
,4.0,"(0, 1, 5, 6)","[(142, 30), (37, 47), (206, 146), (201, 129)]",0110 - B,1001 - B
,4.0,"(0, 1, 6, 7)","[(142, 30), (37, 47), (201, 129), (218, 148)]",0101 - B,1010 - B
,4.0,"(0, 5, 6, 7)","[(142, 30), (206, 146), (201, 129), (218, 148)]",0101 - B,1010 - B
,,,Total Balanced Sets,12,12
,,,Size of Maximum Balanced Sets,,
