PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points,01011001,10100110
"(235, 95)",2.0,"(0, 1)","[(235, 95), (97, 56)]",01 - B,10 - B
"(97, 56)",2.0,"(0, 7)","[(235, 95), (240, 207)]",01 - B,10 - B
"(16, 48)",2.0,"(1, 2)","[(97, 56), (16, 48)]",10 - B,01 - B
"(87, 89)",2.0,"(2, 3)","[(16, 48), (87, 89)]",01 - B,10 - B
"(118, 93)",2.0,"(2, 7)","[(16, 48), (240, 207)]",01 - B,10 - B
"(106, 97)",2.0,"(6, 7)","[(152, 132), (240, 207)]",01 - B,10 - B
"(152, 132)",3.0,"(0, 1, 2)","[(235, 95), (97, 56), (16, 48)]",010 - I,101 - I
"(240, 207)",3.0,"(0, 1, 4)","[(235, 95), (97, 56), (118, 93)]",011 - I,100 - I
,3.0,"(0, 1, 7)","[(235, 95), (97, 56), (240, 207)]",011 - I,100 - I
,3.0,"(0, 6, 7)","[(235, 95), (152, 132), (240, 207)]",001 - I,110 - I
,3.0,"(1, 2, 3)","[(97, 56), (16, 48), (87, 89)]",101 - I,010 - I
,3.0,"(2, 3, 5)","[(16, 48), (87, 89), (106, 97)]",010 - I,101 - I
,3.0,"(2, 3, 7)","[(16, 48), (87, 89), (240, 207)]",011 - I,100 - I
,3.0,"(2, 6, 7)","[(16, 48), (152, 132), (240, 207)]",001 - I,110 - I
,3.0,"(3, 6, 7)","[(87, 89), (152, 132), (240, 207)]",101 - I,010 - I
,3.0,"(5, 6, 7)","[(106, 97), (152, 132), (240, 207)]",001 - I,110 - I
,4.0,"(0, 1, 2, 3)","[(235, 95), (97, 56), (16, 48), (87, 89)]",0101 - B,1010 - B
,4.0,"(0, 1, 2, 4)","[(235, 95), (97, 56), (16, 48), (118, 93)]",0101 - B,1010 - B
,4.0,"(0, 1, 4, 5)","[(235, 95), (97, 56), (118, 93), (106, 97)]",0110 - B,1001 - B
,4.0,"(0, 1, 4, 6)","[(235, 95), (97, 56), (118, 93), (152, 132)]",0110 - B,1001 - B
,4.0,"(0, 1, 4, 7)","[(235, 95), (97, 56), (118, 93), (240, 207)]",0111 - I,1000 - I
,4.0,"(0, 1, 6, 7)","[(235, 95), (97, 56), (152, 132), (240, 207)]",0101 - B,1010 - B
,4.0,"(0, 4, 6, 7)","[(235, 95), (118, 93), (152, 132), (240, 207)]",0101 - B,1010 - B
,4.0,"(0, 5, 6, 7)","[(235, 95), (106, 97), (152, 132), (240, 207)]",0001 - I,1110 - I
,,,Total Balanced Sets,12,12
,,,Size of Maximum Balanced Sets,,
