PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points,01010101,10101010
"(227, 177)",2.0,"(0, 1)","[(227, 177), (149, 75)]",01 - B,10 - B
"(149, 75)",2.0,"(0, 6)","[(227, 177), (88, 198)]",00 - M,11 - M
"(3, 39)",2.0,"(0, 7)","[(227, 177), (58, 216)]",01 - B,10 - B
"(73, 98)",2.0,"(1, 2)","[(149, 75), (3, 39)]",10 - B,01 - B
"(37, 121)",2.0,"(2, 3)","[(3, 39), (73, 98)]",01 - B,10 - B
"(75, 148)",2.0,"(2, 4)","[(3, 39), (37, 121)]",00 - M,11 - M
"(88, 198)",2.0,"(2, 7)","[(3, 39), (58, 216)]",01 - B,10 - B
"(58, 216)",2.0,"(4, 7)","[(37, 121), (58, 216)]",01 - B,10 - B
,2.0,"(6, 7)","[(88, 198), (58, 216)]",01 - B,10 - B
,3.0,"(0, 1, 2)","[(227, 177), (149, 75), (3, 39)]",010 - I,101 - I
,3.0,"(0, 1, 3)","[(227, 177), (149, 75), (73, 98)]",011 - I,100 - I
,3.0,"(0, 1, 6)","[(227, 177), (149, 75), (88, 198)]",010 - I,101 - I
,3.0,"(0, 6, 7)","[(227, 177), (88, 198), (58, 216)]",001 - I,110 - I
,3.0,"(1, 2, 3)","[(149, 75), (3, 39), (73, 98)]",101 - I,010 - I
,3.0,"(2, 3, 4)","[(3, 39), (73, 98), (37, 121)]",010 - I,101 - I
,3.0,"(2, 4, 7)","[(3, 39), (37, 121), (58, 216)]",001 - I,110 - I
,3.0,"(4, 6, 7)","[(37, 121), (88, 198), (58, 216)]",001 - I,110 - I
,3.0,"(5, 6, 7)","[(75, 148), (88, 198), (58, 216)]",101 - I,010 - I
,4.0,"(0, 1, 2, 3)","[(227, 177), (149, 75), (3, 39), (73, 98)]",0101 - B,1010 - B
,4.0,"(0, 1, 3, 5)","[(227, 177), (149, 75), (73, 98), (75, 148)]",0111 - I,1000 - I
,4.0,"(0, 1, 3, 6)","[(227, 177), (149, 75), (73, 98), (88, 198)]",0110 - B,1001 - B
,4.0,"(0, 1, 5, 6)","[(227, 177), (149, 75), (75, 148), (88, 198)]",0110 - B,1001 - B
,4.0,"(0, 1, 6, 7)","[(227, 177), (149, 75), (88, 198), (58, 216)]",0101 - B,1010 - B
,4.0,"(0, 5, 6, 7)","[(227, 177), (75, 148), (88, 198), (58, 216)]",0101 - B,1010 - B
,,,Total Balanced Sets,12,12
,,,Size of Maximum Balanced Sets,,
