PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points,01100101,10011010
"(11, 200)",2.0,"(0, 1)","[(11, 200), (42, 242)]",01 - B,10 - B
"(42, 242)",2.0,"(0, 5)","[(11, 200), (19, 135)]",01 - B,10 - B
"(233, 112)",2.0,"(0, 7)","[(11, 200), (2, 18)]",01 - B,10 - B
"(254, 101)",2.0,"(1, 2)","[(42, 242), (233, 112)]",11 - M,00 - M
"(105, 159)",2.0,"(1, 3)","[(42, 242), (254, 101)]",10 - B,01 - B
"(19, 135)",2.0,"(2, 3)","[(233, 112), (254, 101)]",10 - B,01 - B
"(7, 33)",2.0,"(3, 7)","[(254, 101), (2, 18)]",01 - B,10 - B
"(2, 18)",2.0,"(6, 7)","[(7, 33), (2, 18)]",01 - B,10 - B
,3.0,"(0, 1, 2)","[(11, 200), (42, 242), (233, 112)]",011 - I,100 - I
,3.0,"(0, 1, 4)","[(11, 200), (42, 242), (105, 159)]",010 - I,101 - I
,3.0,"(0, 1, 5)","[(11, 200), (42, 242), (19, 135)]",011 - I,100 - I
,3.0,"(0, 5, 7)","[(11, 200), (19, 135), (2, 18)]",011 - I,100 - I
,3.0,"(0, 6, 7)","[(11, 200), (7, 33), (2, 18)]",001 - I,110 - I
,3.0,"(1, 2, 3)","[(42, 242), (233, 112), (254, 101)]",110 - I,001 - I
,3.0,"(2, 3, 4)","[(233, 112), (254, 101), (105, 159)]",100 - I,011 - I
,3.0,"(2, 3, 7)","[(233, 112), (254, 101), (2, 18)]",101 - I,010 - I
,3.0,"(3, 6, 7)","[(254, 101), (7, 33), (2, 18)]",001 - I,110 - I
,3.0,"(5, 6, 7)","[(19, 135), (7, 33), (2, 18)]",101 - I,010 - I
,4.0,"(0, 1, 2, 3)","[(11, 200), (42, 242), (233, 112), (254, 101)]",0110 - B,1001 - B
,4.0,"(0, 1, 2, 4)","[(11, 200), (42, 242), (233, 112), (105, 159)]",0110 - B,1001 - B
,4.0,"(0, 1, 4, 5)","[(11, 200), (42, 242), (105, 159), (19, 135)]",0101 - B,1010 - B
,4.0,"(0, 1, 5, 6)","[(11, 200), (42, 242), (19, 135), (7, 33)]",0110 - B,1001 - B
,4.0,"(0, 1, 5, 7)","[(11, 200), (42, 242), (19, 135), (2, 18)]",0111 - I,1000 - I
,4.0,"(0, 5, 6, 7)","[(11, 200), (19, 135), (7, 33), (2, 18)]",0101 - B,1010 - B
,,,Total Balanced Sets,12,12
,,,Size of Maximum Balanced Sets,,
