PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points,01010110,10101001
"(148, 249)",2.0,"(0, 1)","[(148, 249), (247, 212)]",01 - B,10 - B
"(247, 212)",2.0,"(0, 5)","[(148, 249), (168, 211)]",01 - B,10 - B
"(245, 158)",2.0,"(0, 6)","[(148, 249), (114, 166)]",01 - B,10 - B
"(254, 135)",2.0,"(0, 7)","[(148, 249), (2, 6)]",00 - M,11 - M
"(187, 186)",2.0,"(1, 2)","[(247, 212), (245, 158)]",10 - B,01 - B
"(168, 211)",2.0,"(1, 3)","[(247, 212), (254, 135)]",11 - M,00 - M
"(114, 166)",2.0,"(2, 3)","[(245, 158), (254, 135)]",01 - B,10 - B
"(2, 6)",2.0,"(3, 7)","[(254, 135), (2, 6)]",10 - B,01 - B
,2.0,"(6, 7)","[(114, 166), (2, 6)]",10 - B,01 - B
,3.0,"(0, 1, 2)","[(148, 249), (247, 212), (245, 158)]",010 - I,101 - I
,3.0,"(0, 1, 5)","[(148, 249), (247, 212), (168, 211)]",011 - I,100 - I
,3.0,"(0, 5, 6)","[(148, 249), (168, 211), (114, 166)]",011 - I,100 - I
,3.0,"(0, 6, 7)","[(148, 249), (114, 166), (2, 6)]",010 - I,101 - I
,3.0,"(1, 2, 3)","[(247, 212), (245, 158), (254, 135)]",101 - I,010 - I
,3.0,"(2, 3, 7)","[(245, 158), (254, 135), (2, 6)]",010 - I,101 - I
,3.0,"(3, 6, 7)","[(254, 135), (114, 166), (2, 6)]",110 - I,001 - I
,3.0,"(4, 6, 7)","[(187, 186), (114, 166), (2, 6)]",010 - I,101 - I
,3.0,"(5, 6, 7)","[(168, 211), (114, 166), (2, 6)]",110 - I,001 - I
,4.0,"(0, 1, 2, 3)","[(148, 249), (247, 212), (245, 158), (254, 135)]",0101 - B,1010 - B
,4.0,"(0, 1, 2, 5)","[(148, 249), (247, 212), (245, 158), (168, 211)]",0101 - B,1010 - B
,4.0,"(0, 1, 4, 5)","[(148, 249), (247, 212), (187, 186), (168, 211)]",0101 - B,1010 - B
,4.0,"(0, 1, 5, 6)","[(148, 249), (247, 212), (168, 211), (114, 166)]",0111 - I,1000 - I
,4.0,"(0, 4, 5, 6)","[(148, 249), (187, 186), (168, 211), (114, 166)]",0011 - B,1100 - B
,4.0,"(0, 5, 6, 7)","[(148, 249), (168, 211), (114, 166), (2, 6)]",0110 - B,1001 - B
,,,Total Balanced Sets,12,12
,,,Size of Maximum Balanced Sets,,
