PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points,01010101,10101010
"(7, 61)",2.0,"(0, 1)","[(7, 61), (17, 72)]",01 - B,10 - B
"(17, 72)",2.0,"(0, 5)","[(7, 61), (33, 62)]",01 - B,10 - B
"(248, 251)",2.0,"(0, 7)","[(7, 61), (249, 5)]",01 - B,10 - B
"(244, 233)",2.0,"(1, 2)","[(17, 72), (248, 251)]",10 - B,01 - B
"(174, 179)",2.0,"(2, 3)","[(248, 251), (244, 233)]",01 - B,10 - B
"(33, 62)",2.0,"(2, 7)","[(248, 251), (249, 5)]",01 - B,10 - B
"(236, 16)",2.0,"(6, 7)","[(236, 16), (249, 5)]",01 - B,10 - B
"(249, 5)",3.0,"(0, 1, 2)","[(7, 61), (17, 72), (248, 251)]",010 - I,101 - I
,3.0,"(0, 1, 5)","[(7, 61), (17, 72), (33, 62)]",011 - I,100 - I
,3.0,"(0, 5, 7)","[(7, 61), (33, 62), (249, 5)]",011 - I,100 - I
,3.0,"(0, 6, 7)","[(7, 61), (236, 16), (249, 5)]",001 - I,110 - I
,3.0,"(1, 2, 3)","[(17, 72), (248, 251), (244, 233)]",101 - I,010 - I
,3.0,"(2, 3, 4)","[(248, 251), (244, 233), (174, 179)]",010 - I,101 - I
,3.0,"(2, 3, 7)","[(248, 251), (244, 233), (249, 5)]",011 - I,100 - I
,3.0,"(2, 6, 7)","[(248, 251), (236, 16), (249, 5)]",001 - I,110 - I
,3.0,"(3, 6, 7)","[(244, 233), (236, 16), (249, 5)]",101 - I,010 - I
,3.0,"(5, 6, 7)","[(33, 62), (236, 16), (249, 5)]",101 - I,010 - I
,4.0,"(0, 1, 2, 3)","[(7, 61), (17, 72), (248, 251), (244, 233)]",0101 - B,1010 - B
,4.0,"(0, 1, 2, 4)","[(7, 61), (17, 72), (248, 251), (174, 179)]",0100 - I,1011 - I
,4.0,"(0, 1, 2, 5)","[(7, 61), (17, 72), (248, 251), (33, 62)]",0101 - B,1010 - B
,4.0,"(0, 1, 4, 5)","[(7, 61), (17, 72), (174, 179), (33, 62)]",0101 - B,1010 - B
,4.0,"(0, 1, 5, 6)","[(7, 61), (17, 72), (33, 62), (236, 16)]",0110 - B,1001 - B
,4.0,"(0, 1, 5, 7)","[(7, 61), (17, 72), (33, 62), (249, 5)]",0111 - I,1000 - I
,4.0,"(0, 5, 6, 7)","[(7, 61), (33, 62), (236, 16), (249, 5)]",0101 - B,1010 - B
,,,Total Balanced Sets,12,12
,,,Size of Maximum Balanced Sets,,
