PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points,01011001,10100110
"(218, 113)",2.0,"(0, 1)","[(218, 113), (200, 41)]",01 - B,10 - B
"(200, 41)",2.0,"(0, 7)","[(218, 113), (202, 198)]",01 - B,10 - B
"(38, 127)",2.0,"(1, 2)","[(200, 41), (38, 127)]",10 - B,01 - B
"(70, 193)",2.0,"(2, 3)","[(38, 127), (70, 193)]",01 - B,10 - B
"(124, 171)",2.0,"(2, 5)","[(38, 127), (73, 215)]",00 - M,11 - M
"(73, 215)",2.0,"(3, 5)","[(70, 193), (73, 215)]",10 - B,01 - B
"(134, 184)",2.0,"(5, 7)","[(73, 215), (202, 198)]",01 - B,10 - B
"(202, 198)",2.0,"(6, 7)","[(134, 184), (202, 198)]",01 - B,10 - B
,3.0,"(0, 1, 2)","[(218, 113), (200, 41), (38, 127)]",010 - I,101 - I
,3.0,"(0, 1, 7)","[(218, 113), (200, 41), (202, 198)]",011 - I,100 - I
,3.0,"(0, 6, 7)","[(218, 113), (134, 184), (202, 198)]",001 - I,110 - I
,3.0,"(1, 2, 3)","[(200, 41), (38, 127), (70, 193)]",101 - I,010 - I
,3.0,"(2, 3, 5)","[(38, 127), (70, 193), (73, 215)]",010 - I,101 - I
,3.0,"(3, 5, 6)","[(70, 193), (73, 215), (134, 184)]",100 - I,011 - I
,3.0,"(3, 5, 7)","[(70, 193), (73, 215), (202, 198)]",101 - I,010 - I
,3.0,"(5, 6, 7)","[(73, 215), (134, 184), (202, 198)]",001 - I,110 - I
,4.0,"(0, 1, 2, 3)","[(218, 113), (200, 41), (38, 127), (70, 193)]",0101 - B,1010 - B
,4.0,"(0, 1, 2, 4)","[(218, 113), (200, 41), (38, 127), (124, 171)]",0101 - B,1010 - B
,4.0,"(0, 1, 2, 7)","[(218, 113), (200, 41), (38, 127), (202, 198)]",0101 - B,1010 - B
,4.0,"(0, 1, 4, 7)","[(218, 113), (200, 41), (124, 171), (202, 198)]",0111 - I,1000 - I
,4.0,"(0, 1, 6, 7)","[(218, 113), (200, 41), (134, 184), (202, 198)]",0101 - B,1010 - B
,4.0,"(0, 4, 6, 7)","[(218, 113), (124, 171), (134, 184), (202, 198)]",0101 - B,1010 - B
,4.0,"(0, 5, 6, 7)","[(218, 113), (73, 215), (134, 184), (202, 198)]",0001 - I,1110 - I
,,,Total Balanced Sets,12,12
,,,Size of Maximum Balanced Sets,,
