PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points,01100101,10011010
"(135, 2)",2.0,"(0, 1)","[(135, 2), (11, 1)]",01 - B,10 - B
"(11, 1)",2.0,"(0, 6)","[(135, 2), (189, 131)]",00 - M,11 - M
"(16, 92)",2.0,"(0, 7)","[(135, 2), (254, 252)]",01 - B,10 - B
"(3, 182)",2.0,"(1, 2)","[(11, 1), (16, 92)]",11 - M,00 - M
"(172, 221)",2.0,"(1, 3)","[(11, 1), (3, 182)]",10 - B,01 - B
"(175, 187)",2.0,"(2, 3)","[(16, 92), (3, 182)]",10 - B,01 - B
"(189, 131)",2.0,"(3, 4)","[(3, 182), (172, 221)]",00 - M,11 - M
"(254, 252)",2.0,"(3, 7)","[(3, 182), (254, 252)]",01 - B,10 - B
,2.0,"(4, 7)","[(172, 221), (254, 252)]",01 - B,10 - B
,2.0,"(6, 7)","[(189, 131), (254, 252)]",01 - B,10 - B
,3.0,"(0, 1, 2)","[(135, 2), (11, 1), (16, 92)]",011 - I,100 - I
,3.0,"(0, 1, 6)","[(135, 2), (11, 1), (189, 131)]",010 - I,101 - I
,3.0,"(0, 6, 7)","[(135, 2), (189, 131), (254, 252)]",001 - I,110 - I
,3.0,"(1, 2, 3)","[(11, 1), (16, 92), (3, 182)]",110 - I,001 - I
,3.0,"(2, 3, 4)","[(16, 92), (3, 182), (172, 221)]",100 - I,011 - I
,3.0,"(3, 4, 7)","[(3, 182), (172, 221), (254, 252)]",001 - I,110 - I
,3.0,"(4, 5, 7)","[(172, 221), (175, 187), (254, 252)]",011 - I,100 - I
,3.0,"(4, 6, 7)","[(172, 221), (189, 131), (254, 252)]",001 - I,110 - I
,3.0,"(5, 6, 7)","[(175, 187), (189, 131), (254, 252)]",101 - I,010 - I
,4.0,"(0, 1, 2, 3)","[(135, 2), (11, 1), (16, 92), (3, 182)]",0110 - B,1001 - B
,4.0,"(0, 1, 2, 6)","[(135, 2), (11, 1), (16, 92), (189, 131)]",0110 - B,1001 - B
,4.0,"(0, 1, 5, 6)","[(135, 2), (11, 1), (175, 187), (189, 131)]",0110 - B,1001 - B
,4.0,"(0, 1, 6, 7)","[(135, 2), (11, 1), (189, 131), (254, 252)]",0101 - B,1010 - B
,4.0,"(0, 5, 6, 7)","[(135, 2), (175, 187), (189, 131), (254, 252)]",0101 - B,1010 - B
,,,Total Balanced Sets,12,12
,,,Size of Maximum Balanced Sets,,
