PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points,01100101,10011010
"(39, 82)",2.0,"(0, 1)","[(39, 82), (0, 157)]",01 - B,10 - B
"(0, 157)",2.0,"(0, 4)","[(39, 82), (105, 131)]",00 - M,11 - M
"(90, 155)",2.0,"(0, 7)","[(39, 82), (216, 114)]",01 - B,10 - B
"(110, 173)",2.0,"(1, 2)","[(0, 157), (90, 155)]",11 - M,00 - M
"(105, 131)",2.0,"(1, 3)","[(0, 157), (110, 173)]",10 - B,01 - B
"(145, 133)",2.0,"(2, 3)","[(90, 155), (110, 173)]",10 - B,01 - B
"(163, 137)",2.0,"(3, 6)","[(110, 173), (163, 137)]",00 - M,11 - M
"(216, 114)",2.0,"(3, 7)","[(110, 173), (216, 114)]",01 - B,10 - B
,2.0,"(6, 7)","[(163, 137), (216, 114)]",01 - B,10 - B
,3.0,"(0, 1, 2)","[(39, 82), (0, 157), (90, 155)]",011 - I,100 - I
,3.0,"(0, 1, 4)","[(39, 82), (0, 157), (105, 131)]",010 - I,101 - I
,3.0,"(0, 4, 7)","[(39, 82), (105, 131), (216, 114)]",001 - I,110 - I
,3.0,"(0, 5, 7)","[(39, 82), (145, 133), (216, 114)]",011 - I,100 - I
,3.0,"(0, 6, 7)","[(39, 82), (163, 137), (216, 114)]",001 - I,110 - I
,3.0,"(1, 2, 3)","[(0, 157), (90, 155), (110, 173)]",110 - I,001 - I
,3.0,"(2, 3, 6)","[(90, 155), (110, 173), (163, 137)]",100 - I,011 - I
,3.0,"(3, 6, 7)","[(110, 173), (163, 137), (216, 114)]",001 - I,110 - I
,3.0,"(5, 6, 7)","[(145, 133), (163, 137), (216, 114)]",101 - I,010 - I
,4.0,"(0, 1, 2, 3)","[(39, 82), (0, 157), (90, 155), (110, 173)]",0110 - B,1001 - B
,4.0,"(0, 1, 2, 4)","[(39, 82), (0, 157), (90, 155), (105, 131)]",0110 - B,1001 - B
,4.0,"(0, 1, 4, 5)","[(39, 82), (0, 157), (105, 131), (145, 133)]",0101 - B,1010 - B
,4.0,"(0, 1, 4, 7)","[(39, 82), (0, 157), (105, 131), (216, 114)]",0101 - B,1010 - B
,4.0,"(0, 4, 5, 7)","[(39, 82), (105, 131), (145, 133), (216, 114)]",0011 - B,1100 - B
,4.0,"(0, 5, 6, 7)","[(39, 82), (145, 133), (163, 137), (216, 114)]",0101 - B,1010 - B
,,,Total Balanced Sets,12,12
,,,Size of Maximum Balanced Sets,,
